Local,Nome,Latitude,Longitude
ESTACAO_METRO,116th St-Columbia University,40807722,-7396411
ESTACAO_METRO,Cathedral Parkway-110th St,40803967,-73966847
ESTACAO_METRO,Cathedral Parkway-110th St,40803967,-73966847
ESTACAO_METRO,96th St,40793919,-73972323
ESTACAO_METRO,86th St,40788644,-73976218
ESTACAO_METRO,86th St,40788644,-73976218
ESTACAO_METRO,79th St,40783934,-73979917
ESTACAO_METRO,79th St,40783934,-73979917
ESTACAO_METRO,72nd St,40778453,-7398197
ESTACAO_METRO,66th St-Lincoln Center,4077344,-73982209
ESTACAO_METRO,66th St-Lincoln Center,4077344,-73982209
ESTACAO_METRO,66th St-Lincoln Center,4077344,-73982209
ESTACAO_METRO,59th St-Columbus Circle,40768247,-73981929
ESTACAO_METRO,59th St-Columbus Circle,40768247,-73981929
ESTACAO_METRO,59th St-Columbus Circle,40768247,-73981929
ESTACAO_METRO,50th St,40761728,-73983849
ESTACAO_METRO,50th St,40761728,-73983849
ESTACAO_METRO,Times Square,4075529,-73987495
ESTACAO_METRO,Times Square,4075529,-73987495
ESTACAO_METRO,Times Square,4075529,-73987495
ESTACAO_METRO,Times Square,4075529,-73987495
ESTACAO_METRO,34th St,"40,750,373","-73,991,057"
ESTACAO_METRO,34th St,"40,750,373","-73,991,057"
ESTACAO_METRO,34th St,"40,750,373","-73,991,057"
ESTACAO_METRO,34th St,"40,750,373","-73,991,057"
ESTACAO_METRO,34th St,"40,750,373","-73,991,057"
ESTACAO_METRO,34th St,"40,750,373","-73,991,057"
ESTACAO_METRO,34th St,"40,750,373","-73,991,057"
ESTACAO_METRO,28th St,40747215,-73993365
ESTACAO_METRO,28th St,40747215,-73993365
ESTACAO_METRO,28th St,40747215,-73993365
ESTACAO_METRO,28th St,40747215,-73993365
ESTACAO_METRO,23rd St,40744081,-73995657
ESTACAO_METRO,23rd St,40744081,-73995657
ESTACAO_METRO,18th St,4074104,-73997871
ESTACAO_METRO,18th St,4074104,-73997871
ESTACAO_METRO,18th St,4074104,-73997871
ESTACAO_METRO,18th St,4074104,-73997871
ESTACAO_METRO,14th St,40737826,-74000201
ESTACAO_METRO,14th St,40737826,-74000201
ESTACAO_METRO,14th St,40737826,-74000201
ESTACAO_METRO,14th St,40737826,-74000201
ESTACAO_METRO,Christopher St,40733422,-74002906
ESTACAO_METRO,Christopher St,40733422,-74002906
ESTACAO_METRO,Christopher St,40733422,-74002906
ESTACAO_METRO,Christopher St,40733422,-74002906
ESTACAO_METRO,Houston St,40728251,-74005367
ESTACAO_METRO,Houston St,40728251,-74005367
ESTACAO_METRO,Houston St,40728251,-74005367
ESTACAO_METRO,Houston St,40728251,-74005367
ESTACAO_METRO,Houston St,40728251,-74005367
ESTACAO_METRO,Houston St,40728251,-74005367
ESTACAO_METRO,Canal St,40722854,-74006277
ESTACAO_METRO,Canal St,40722854,-74006277
ESTACAO_METRO,Franklin St,40719318,-74006886
ESTACAO_METRO,Franklin St,40719318,-74006886
ESTACAO_METRO,Franklin St,40719318,-74006886
ESTACAO_METRO,Franklin St,40719318,-74006886
ESTACAO_METRO,Rector St,40707513,-74013783
ESTACAO_METRO,Rector St,40707513,-74013783
ESTACAO_METRO,Rector St,40707513,-74013783
ESTACAO_METRO,Rector St,40707513,-74013783
ESTACAO_METRO,Wall St,40706821,-740091
ESTACAO_METRO,Wall St,40706821,-740091
ESTACAO_METRO,Wall St,40706821,-740091
ESTACAO_METRO,Wall St,40706821,-740091
ESTACAO_METRO,Hoyt St,40690545,-73985065
ESTACAO_METRO,Hoyt St,40690545,-73985065
ESTACAO_METRO,Hoyt St,40690545,-73985065
ESTACAO_METRO,Nevins St,40688246,-73980492
ESTACAO_METRO,Nevins St,40688246,-73980492
ESTACAO_METRO,Bergen St,40680829,-73975098
ESTACAO_METRO,Bergen St,40680829,-73975098
ESTACAO_METRO,Bergen St,40680829,-73975098
ESTACAO_METRO,Utica Av,40668897,-73932942
ESTACAO_METRO,Utica Av,40668897,-73932942
ESTACAO_METRO,Winthrop St,40656652,-739502
ESTACAO_METRO,Church Av,40650843,-73949575
ESTACAO_METRO,Church Av,40650843,-73949575
ESTACAO_METRO,Church Av,40650843,-73949575
ESTACAO_METRO,Church Av,40650843,-73949575
ESTACAO_METRO,Beverly Rd,40645098,-73948959
ESTACAO_METRO,Newkirk Av,40639967,-73948411
ESTACAO_METRO,Flatbush Av-Brooklyn College,40632836,-73947642
ESTACAO_METRO,Flatbush Av-Brooklyn College,40632836,-73947642
ESTACAO_METRO,Flatbush Av-Brooklyn College,40632836,-73947642
ESTACAO_METRO,Hunts Point Av,40820948,-73890549
ESTACAO_METRO,Longwood Av,40816104,-73896435
ESTACAO_METRO,Longwood Av,40816104,-73896435
ESTACAO_METRO,East 149th St,40812118,-73904098
ESTACAO_METRO,East 149th St,40812118,-73904098
ESTACAO_METRO,East 143rd St-St Mary's St,40808719,-73907657
ESTACAO_METRO,East 143rd St-St Mary's St,40808719,-73907657
ESTACAO_METRO,Cypress Av,40805368,-73914042
ESTACAO_METRO,Cypress Av,40805368,-73914042
ESTACAO_METRO,Brook Av,40807566,-7391924
ESTACAO_METRO,Brook Av,40807566,-7391924
ESTACAO_METRO,138th St-3rd Ave,40810476,-73926138
ESTACAO_METRO,138th St-3rd Ave,40810476,-73926138
ESTACAO_METRO,138th St-3rd Ave,40810476,-73926138
ESTACAO_METRO,Mosholu Parkway,4087975,-73884655
ESTACAO_METRO,Mosholu Parkway,4087975,-73884655
ESTACAO_METRO,Yankee Stadium-161st St,40827994,-73925831
ESTACAO_METRO,Yankee Stadium-161st St,40827994,-73925831
ESTACAO_METRO,Yankee Stadium-161st St,40827994,-73925831
ESTACAO_METRO,Yankee Stadium-161st St,40827994,-73925831
ESTACAO_METRO,149th St-Grand Concourse,40818375,-73927351
ESTACAO_METRO,149th St-Grand Concourse,40818375,-73927351
ESTACAO_METRO,116th St,40798629,-73941617
ESTACAO_METRO,116th St,40798629,-73941617
ESTACAO_METRO,110th St,4079502,-7394425
ESTACAO_METRO,110th St,4079502,-7394425
ESTACAO_METRO,86th St,40779492,-73955589
ESTACAO_METRO,86th St,40779492,-73955589
ESTACAO_METRO,86th St,40779492,-73955589
ESTACAO_METRO,86th St,40779492,-73955589
ESTACAO_METRO,77th St,4077362,-73959874
ESTACAO_METRO,77th St,4077362,-73959874
ESTACAO_METRO,77th St,4077362,-73959874
ESTACAO_METRO,77th St,4077362,-73959874
ESTACAO_METRO,59th St,40762526,-73967967
ESTACAO_METRO,59th St,40762526,-73967967
ESTACAO_METRO,59th St,40762526,-73967967
ESTACAO_METRO,59th St,40762526,-73967967
ESTACAO_METRO,59th St,40762526,-73967967
ESTACAO_METRO,51st St,40757107,-7397192
ESTACAO_METRO,51st St,40757107,-7397192
ESTACAO_METRO,51st St,40757107,-7397192
ESTACAO_METRO,51st St,40757107,-7397192
ESTACAO_METRO,51st St,40757107,-7397192
ESTACAO_METRO,Grand Central-42nd St,40751776,-73976848
ESTACAO_METRO,Grand Central-42nd St,40751776,-73976848
ESTACAO_METRO,Grand Central-42nd St,40751776,-73976848
ESTACAO_METRO,Grand Central-42nd St,40751776,-73976848
ESTACAO_METRO,33rd St,40746081,-73982076
ESTACAO_METRO,33rd St,40746081,-73982076
ESTACAO_METRO,33rd St,40746081,-73982076
ESTACAO_METRO,33rd St,40746081,-73982076
ESTACAO_METRO,33rd St,40746081,-73982076
ESTACAO_METRO,33rd St,40746081,-73982076
ESTACAO_METRO,28th St,4074307,-73984264
ESTACAO_METRO,28th St,4074307,-73984264
ESTACAO_METRO,28th St,4074307,-73984264
ESTACAO_METRO,23rd St,40739864,-73986599
ESTACAO_METRO,23rd St,40739864,-73986599
ESTACAO_METRO,23rd St,40739864,-73986599
ESTACAO_METRO,23rd St,40739864,-73986599
ESTACAO_METRO,23rd St,40739864,-73986599
ESTACAO_METRO,23rd St,40739864,-73986599
ESTACAO_METRO,14th St-Union Square,"40,734,673","-73,989,951"
ESTACAO_METRO,14th St-Union Square,"40,734,673","-73,989,951"
ESTACAO_METRO,14th St-Union Square,"40,734,673","-73,989,951"
ESTACAO_METRO,Astor Place,40730054,-7399107
ESTACAO_METRO,Bleecker St,40725915,-73994659
ESTACAO_METRO,Bleecker St,40725915,-73994659
ESTACAO_METRO,Spring St,40722301,-73997141
ESTACAO_METRO,Spring St,40722301,-73997141
ESTACAO_METRO,Canal St,40718803,-74000193
ESTACAO_METRO,Canal St,40718803,-74000193
ESTACAO_METRO,Brooklyn Bridge-City Hall,40713065,-74004131
ESTACAO_METRO,Brooklyn Bridge-City Hall,40713065,-74004131
ESTACAO_METRO,Fulton St,40710368,-74009509
ESTACAO_METRO,Fulton St,40710368,-74009509
ESTACAO_METRO,Wall St,40707557,-74011862
ESTACAO_METRO,Wall St,40707557,-74011862
ESTACAO_METRO,Wall St,40707557,-74011862
ESTACAO_METRO,Wall St,40707557,-74011862
ESTACAO_METRO,Wall St,40707557,-74011862
ESTACAO_METRO,Bowling Green,40704817,-74014065
ESTACAO_METRO,Bowling Green,40704817,-74014065
ESTACAO_METRO,Bowling Green,40704817,-74014065
ESTACAO_METRO,Borough Hall,40692404,-73990151
ESTACAO_METRO,Pelham Parkway,40857192,-73867615
ESTACAO_METRO,Pelham Parkway,40857192,-73867615
ESTACAO_METRO,174th St,40837288,-73887734
ESTACAO_METRO,174th St,40837288,-73887734
ESTACAO_METRO,Freeman St,40829993,-73891865
ESTACAO_METRO,Freeman St,40829993,-73891865
ESTACAO_METRO,Simpson St,"40,824,073","-73,893,064"
ESTACAO_METRO,Simpson St,"40,824,073","-73,893,064"
ESTACAO_METRO,Prospect Av,40819585,-7390177
ESTACAO_METRO,Prospect Av,40819585,-7390177
ESTACAO_METRO,Prospect Av,40819585,-7390177
ESTACAO_METRO,149th St-3rd Av,40816109,-73917757
ESTACAO_METRO,149th St-3rd Av,40816109,-73917757
ESTACAO_METRO,149th St-3rd Av,40816109,-73917757
ESTACAO_METRO,149th St-3rd Av,40816109,-73917757
ESTACAO_METRO,135th St,40814229,-7394077
ESTACAO_METRO,135th St,40814229,-7394077
ESTACAO_METRO,125th St,40807754,-73945495
ESTACAO_METRO,125th St,40807754,-73945495
ESTACAO_METRO,116th St,40802098,-73949625
ESTACAO_METRO,116th St,40802098,-73949625
ESTACAO_METRO,110th St-Central Park North,40799075,-73951822
ESTACAO_METRO,Broadway-74th St,40746848,-73891394
ESTACAO_METRO,Bliss St-46th St,40743132,-73918435
ESTACAO_METRO,Bliss St-46th St,40743132,-73918435
ESTACAO_METRO,Rawson St-33rd St,40744587,-73930997
ESTACAO_METRO,Rawson St-33rd St,40744587,-73930997
ESTACAO_METRO,Vernon Blvd-Jackson Av,40742626,-73953581
ESTACAO_METRO,Vernon Blvd-Jackson Av,40742626,-73953581
ESTACAO_METRO,Vernon Blvd-Jackson Av,40742626,-73953581
ESTACAO_METRO,Vernon Blvd-Jackson Av,40742626,-73953581
ESTACAO_METRO,Grand Central-42nd St,40751431,-73976041
ESTACAO_METRO,Times Square,40755983,-73986229
ESTACAO_METRO,Grand Central,40752769,-73979189
ESTACAO_METRO,Grand Central,40752769,-73979189
ESTACAO_METRO,Grand Central,40752769,-73979189
ESTACAO_METRO,Grand Central,40752769,-73979189
ESTACAO_METRO,Grand Central,40752769,-73979189
ESTACAO_METRO,Union Square,40735736,-73990568
ESTACAO_METRO,8th St,40730328,-73992629
ESTACAO_METRO,71st St,40619589,-73998864
ESTACAO_METRO,79th St,40613501,-7400061
ESTACAO_METRO,Lorimer St,40703869,-73947408
ESTACAO_METRO,Lorimer St,40703869,-73947408
ESTACAO_METRO,Morgan Av,40706152,-73933147
ESTACAO_METRO,Jefferson St,40706607,-73922913
ESTACAO_METRO,Jefferson St,40706607,-73922913
ESTACAO_METRO,DeKalb Av,40703811,-73918425
ESTACAO_METRO,DeKalb Av,40703811,-73918425
ESTACAO_METRO,Halsey St,40695602,-73904084
ESTACAO_METRO,Halsey St,40695602,-73904084
ESTACAO_METRO,50th St,40762456,-73985984
ESTACAO_METRO,42nd St,40757308,-73989735
ESTACAO_METRO,42nd St,40757308,-73989735
ESTACAO_METRO,14th St,40740893,-7400169
ESTACAO_METRO,14th St,40740893,-7400169
ESTACAO_METRO,14th St,40740893,-7400169
ESTACAO_METRO,Jay St - Borough Hall,40692338,-73987342
ESTACAO_METRO,Jay St - Borough Hall,40692338,-73987342
ESTACAO_METRO,Fulton St,40709416,-74006571
ESTACAO_METRO,Fulton St,40709416,-74006571
ESTACAO_METRO,Fulton St,40709416,-74006571
ESTACAO_METRO,5th Av,40753821,-73981963
ESTACAO_METRO,5th Av,40753821,-73981963
ESTACAO_METRO,Grand Central,40752769,-73979189
ESTACAO_METRO,Grand Central,40752769,-73979189
ESTACAO_METRO,South Ferry,40702068,-74013664
ESTACAO_METRO,Av H,4062927,-73961639
ESTACAO_METRO,71st St,40619589,-73998864
ESTACAO_METRO,79th St,40613501,-7400061
ESTACAO_METRO,121st St,40700492,-73828294
ESTACAO_METRO,Chambers St,40714111,-74008585
ESTACAO_METRO,Clinton & Washington Avs,40683263,-73965838
ESTACAO_METRO,Rockaway Av,4067834,-73911946
ESTACAO_METRO,Rockaway Av,4067834,-73911946
ESTACAO_METRO,167th St,40833769,-73918432
ESTACAO_METRO,Av I,40625322,-73976127
ESTACAO_METRO,Av U,40596063,-73973357
ESTACAO_METRO,63rd Drive-Rego Park,40729846,-73861604
ESTACAO_METRO,238th St,40884667,-7390087
ESTACAO_METRO,215th St,40869444,-73915279
ESTACAO_METRO,168th St,40840556,-73940133
ESTACAO_METRO,103rd St,40799446,-73968379
ESTACAO_METRO,14th St,40737826,-74000201
ESTACAO_METRO,Rector St,40707513,-74013783
ESTACAO_METRO,Newkirk Av,40639967,-73948411
ESTACAO_METRO,Grand Central-42nd St,40751776,-73976848
ESTACAO_METRO,145th St,40820421,-73936245
ESTACAO_METRO,145th St,40820421,-73936245
ESTACAO_METRO,Baychester Av,40878663,-73838591
ESTACAO_METRO,Gun Hill Rd,40869526,-73846384
ESTACAO_METRO,Vernon Blvd-Jackson Av,40742626,-73953581
ESTACAO_METRO,Vernon Blvd-Jackson Av,40742626,-73953581
ESTACAO_METRO,Aqueduct Racetrack,40672131,-73835812
ESTACAO_METRO,Canal St (UL),40719527,-74001775
ESTACAO_METRO,Canal St (UL),40719527,-74001775
ESTACAO_METRO,Canal St (UL),40719527,-74001775
ESTACAO_METRO,Kings Highway,4060867,-73957734
ESTACAO_METRO,Broad St,40706476,-74011056
ESTACAO_METRO,Broad St,40706476,-74011056
ESTACAO_METRO,Broad St,40706476,-74011056
ESTACAO_METRO,Broad St,40706476,-74011056
ESTACAO_METRO,59th St,40768296,-73981736
ESTACAO_METRO,34th St,40752287,-73993391
ESTACAO_METRO,34th St,40752287,-73993391
ESTACAO_METRO,34th St,40752287,-73993391
ESTACAO_METRO,34th St,40752287,-73993391
ESTACAO_METRO,34th St,40752287,-73993391
ESTACAO_METRO,34th St,40749719,-73987823
ESTACAO_METRO,34th St,40749719,-73987823
ESTACAO_METRO,Lexington Av-53rd St,40757552,-73969055
ESTACAO_METRO,Lexington Av-53rd St,40757552,-73969055
ESTACAO_METRO,Lexington Av-53rd St,40757552,-73969055
ESTACAO_METRO,96th St,40793919,-73972323
ESTACAO_METRO,96th St,40793919,-73972323
ESTACAO_METRO,96th St,40793919,-73972323
ESTACAO_METRO,96th St,40793919,-73972323
ESTACAO_METRO,86th St,40788644,-73976218
ESTACAO_METRO,Times Square,4075529,-73987495
ESTACAO_METRO,Times Square,4075529,-73987495
ESTACAO_METRO,Times Square,4075529,-73987495
ESTACAO_METRO,34th St,"40,750,373","-73,991,057"
ESTACAO_METRO,34th St,"40,750,373","-73,991,057"
ESTACAO_METRO,34th St,"40,750,373","-73,991,057"
ESTACAO_METRO,28th St,40747215,-73993365
ESTACAO_METRO,28th St,40747215,-73993365
ESTACAO_METRO,Grand Central-42nd St,40751776,-73976848
ESTACAO_METRO,Grand Central-42nd St,40751776,-73976848
ESTACAO_METRO,Grand Central-42nd St,40751776,-73976848
ESTACAO_METRO,Eastchester-Dyre Av,408883,-73830834
ESTACAO_METRO,Baychester Av,40878663,-73838591
ESTACAO_METRO,Gun Hill Rd,40869526,-73846384
ESTACAO_METRO,Pelham Parkway,40858985,-73855359
ESTACAO_METRO,Morris Park,40854364,-73860495
ESTACAO_METRO,Flushing-Main St,407596,-7383003
ESTACAO_METRO,Flushing-Main St,407596,-7383003
ESTACAO_METRO,Flushing-Main St,407596,-7383003
ESTACAO_METRO,Flushing-Main St,407596,-7383003
ESTACAO_METRO,Flushing-Main St,407596,-7383003
ESTACAO_METRO,Yankee Stadium-161st St,40827994,-73925831
ESTACAO_METRO,Yankee Stadium-161st St,40827994,-73925831
ESTACAO_METRO,Yankee Stadium-161st St,40827994,-73925831
ESTACAO_METRO,Yankee Stadium-161st St,40827994,-73925831
ESTACAO_METRO,Broadway-Lafayette St,40725297,-73996204
ESTACAO_METRO,Broadway-Lafayette St,40725297,-73996204
ESTACAO_METRO,Av I,40625322,-73976127
ESTACAO_METRO,Av U,40596063,-73973357
ESTACAO_METRO,63rd Drive-Rego Park,40729846,-73861604
ESTACAO_METRO,63rd Drive-Rego Park,40729846,-73861604
ESTACAO_METRO,63rd Drive-Rego Park,40729846,-73861604
ESTACAO_METRO,63rd Drive-Rego Park,40729846,-73861604
ESTACAO_METRO,Jackson Heights-Roosevelt Ave,40746644,-73891338
ESTACAO_METRO,Jackson Heights-Roosevelt Ave,40746644,-73891338
ESTACAO_METRO,Jackson Heights-Roosevelt Ave,40746644,-73891338
ESTACAO_METRO,Long Island City-Court Square,40746554,-73943832
ESTACAO_METRO,Long Island City-Court Square,40746554,-73943832
ESTACAO_METRO,207th St,40864614,-73918819
ESTACAO_METRO,96th St,40793919,-73972323
ESTACAO_METRO,72nd St,40778453,-7398197
ESTACAO_METRO,59th St-Columbus Circle,40768247,-73981929
ESTACAO_METRO,59th St-Columbus Circle,40768247,-73981929
ESTACAO_METRO,Hoyt St,40690545,-73985065
ESTACAO_METRO,59th St,40762526,-73967967
ESTACAO_METRO,Canal St,40718803,-74000193
ESTACAO_METRO,Canal St,40718803,-74000193
ESTACAO_METRO,Canal St,40718803,-74000193
ESTACAO_METRO,Fulton St,40710368,-74009509
ESTACAO_METRO,Fulton St,40710368,-74009509
ESTACAO_METRO,Fulton St,40710368,-74009509
