Local,Nome,Logradouro,Latitude,Longitude
ESTACAO DE METRO,Jefferson St,Wyckoff Ave,40706607,-73922913
ESTACAO DE METRO,Jefferson St,Wyckoff Ave,40706607,-73922913
ESTACAO DE METRO,DeKalb Av,Wycoff Ave,40703811,-73918425
ESTACAO DE METRO,DeKalb Av,Wycoff Ave,40703811,-73918425
ESTACAO DE METRO,Halsey St,Wycoff Ave,40695602,-73904084
ESTACAO DE METRO,Halsey St,Wycoff Ave,40695602,-73904084
ESTACAO DE METRO,50th St,51st St,40762456,-73985984
ESTACAO DE METRO,42nd St,43rd St,40757308,-73989735
ESTACAO DE METRO,42nd St,42nd St,40757308,-73989735
ESTACAO DE METRO,14th St,15th St,40740893,-7400169
ESTACAO DE METRO,14th St,15th St,40740893,-7400169
ESTACAO DE METRO,14th St,14th St,40740893,-7400169
ESTACAO DE METRO,Jay St - Borough Hall,Fulton St,40692338,-73987342
ESTACAO DE METRO,Jay St - Borough Hall,Fulton St,40692338,-73987342
ESTACAO DE METRO,Fulton St,John St,40709416,-74006571
ESTACAO DE METRO,Fulton St,Fulton St,40709416,-74006571
ESTACAO DE METRO,Fulton St,Fulton St,40709416,-74006571
ESTACAO DE METRO,5th Av,42nd St,40753821,-73981963
ESTACAO DE METRO,5th Av,42nd St,40753821,-73981963
ESTACAO DE METRO,Grand Central,42nd St,40752769,-73979189
ESTACAO DE METRO,Grand Central,42nd St,40752769,-73979189
ESTACAO DE METRO,South Ferry,,40702068,-74013664
ESTACAO DE METRO,Av H,Avenue H,4062927,-73961639
ESTACAO DE METRO,71st St,Bay Ridge Ave,40619589,-73998864
ESTACAO DE METRO,79th St,77th St,40613501,-7400061
ESTACAO DE METRO,121st St,Jamaica Ave,40700492,-73828294
ESTACAO DE METRO,Chambers St,Warren St,40714111,-74008585
ESTACAO DE METRO,Clinton & Washington Avs,Fulton Ave,40683263,-73965838
ESTACAO DE METRO,Rockaway Av,Fulton St,4067834,-73911946
ESTACAO DE METRO,Rockaway Av,Fulton St,4067834,-73911946
ESTACAO DE METRO,167th St,McClellan St,40833769,-73918432
ESTACAO DE METRO,Av I,Avenue J,40625322,-73976127
ESTACAO DE METRO,Av U,Gravesend Neck Rd,40596063,-73973357
ESTACAO DE METRO,63rd Drive-Rego Park,Queens Blvd,40729846,-73861604
ESTACAO DE METRO,238th St,238th St,40884667,-7390087
ESTACAO DE METRO,215th St,215th St,40869444,-73915279
ESTACAO DE METRO,168th St,168th St,40840556,-73940133
ESTACAO DE METRO,103rd St,104th St,40799446,-73968379
ESTACAO DE METRO,14th St,13th St,40737826,-74000201
ESTACAO DE METRO,Rector St,Rector St,40707513,-74013783
ESTACAO DE METRO,Newkirk Av,Avenue D,40639967,-73948411
ESTACAO DE METRO,Grand Central-42nd St,42nd St,40751776,-73976848
ESTACAO DE METRO,145th St,145th St,40820421,-73936245
ESTACAO DE METRO,145th St,145th St,40820421,-73936245
ESTACAO DE METRO,Baychester Av,Tillotson Ave,40878663,-73838591
ESTACAO DE METRO,Gun Hill Rd,,40869526,-73846384
ESTACAO DE METRO,Vernon Blvd-Jackson Av,50th Ave,40742626,-73953581
ESTACAO DE METRO,Vernon Blvd-Jackson Av,50th Ave,40742626,-73953581
ESTACAO DE METRO,Aqueduct Racetrack,,40672131,-73835812
ESTACAO DE METRO,Canal St (UL),Canal St,40719527,-74001775
ESTACAO DE METRO,Canal St (UL),Canal St,40719527,-74001775
ESTACAO DE METRO,Canal St (UL),Canal St,40719527,-74001775
ESTACAO DE METRO,Kings Highway,,4060867,-73957734
ESTACAO DE METRO,Broad St,Cedar St,40706476,-74011056
ESTACAO DE METRO,Broad St,Wall St,40706476,-74011056
ESTACAO DE METRO,Broad St,Wall St,40706476,-74011056
ESTACAO DE METRO,Broad St,Wall St,40706476,-74011056
ESTACAO DE METRO,59th St,60th St,40768296,-73981736
ESTACAO DE METRO,34th St,33rd St,40752287,-73993391
ESTACAO DE METRO,34th St,33rd St,40752287,-73993391
ESTACAO DE METRO,34th St,33rd St,40752287,-73993391
ESTACAO DE METRO,34th St,33rd St,40752287,-73993391
ESTACAO DE METRO,34th St,33rd St,40752287,-73993391
ESTACAO DE METRO,34th St,33rd St,40749719,-73987823
ESTACAO DE METRO,34th St,32nd St,40749719,-73987823
ESTACAO DE METRO,Lexington Av-53rd St,53rd St,40757552,-73969055
ESTACAO DE METRO,Lexington Av-53rd St,53rd St,40757552,-73969055
ESTACAO DE METRO,Lexington Av-53rd St,53rd St,40757552,-73969055
ESTACAO DE METRO,96th St,96th St,40793919,-73972323
ESTACAO DE METRO,96th St,96th St,40793919,-73972323
ESTACAO DE METRO,96th St,96th St,40793919,-73972323
ESTACAO DE METRO,96th St,96th St,40793919,-73972323
ESTACAO DE METRO,86th St,86th St,40788644,-73976218
ESTACAO DE METRO,Times Square,42nd St,4075529,-73987495
ESTACAO DE METRO,Times Square,41st St,4075529,-73987495
ESTACAO DE METRO,Times Square,41st St,4075529,-73987495
ESTACAO DE METRO,34th St,32nd St,"40,750,373","-73,991,057"
ESTACAO DE METRO,34th St,34th St,"40,750,373","-73,991,057"
ESTACAO DE METRO,34th St,34th St,"40,750,373","-73,991,057"
ESTACAO DE METRO,28th St,28th St,40747215,-73993365
ESTACAO DE METRO,28th St,28th St,40747215,-73993365
ESTACAO DE METRO,Grand Central-42nd St,43rd St,40751776,-73976848
ESTACAO DE METRO,Grand Central-42nd St,42nd St,40751776,-73976848
ESTACAO DE METRO,Grand Central-42nd St,42nd St,40751776,-73976848
ESTACAO DE METRO,Eastchester-Dyre Av,Light St,408883,-73830834
ESTACAO DE METRO,Baychester Av,Tillotson Ave,40878663,-73838591
ESTACAO DE METRO,Gun Hill Rd,Gun Hill Rd,40869526,-73846384
ESTACAO DE METRO,Pelham Parkway,Laconia Ave,40858985,-73855359
ESTACAO DE METRO,Morris Park,Paulding Ave,40854364,-73860495
ESTACAO DE METRO,Flushing-Main St,Roosevelt Ave,407596,-7383003
ESTACAO DE METRO,Flushing-Main St,Roosevelt Ave,407596,-7383003
ESTACAO DE METRO,Flushing-Main St,Roosevelt Ave,407596,-7383003
ESTACAO DE METRO,Flushing-Main St,Roosevelt Ave,407596,-7383003
ESTACAO DE METRO,Flushing-Main St,Roosevelt Ave,407596,-7383003
ESTACAO DE METRO,Yankee Stadium-161st St,161st St,40827994,-73925831
ESTACAO DE METRO,Yankee Stadium-161st St,161st St,40827994,-73925831
ESTACAO DE METRO,Yankee Stadium-161st St,161st St,40827994,-73925831
ESTACAO DE METRO,Yankee Stadium-161st St,161st St,40827994,-73925831
ESTACAO DE METRO,Broadway-Lafayette St,Houston St,40725297,-73996204
ESTACAO DE METRO,Broadway-Lafayette St,Houston St,40725297,-73996204
ESTACAO DE METRO,Av I,Avenue J,40625322,-73976127
ESTACAO DE METRO,Av U,Gravesend Neck Rd,40596063,-73973357
ESTACAO DE METRO,63rd Drive-Rego Park,Queens Blvd,40729846,-73861604
ESTACAO DE METRO,63rd Drive-Rego Park,Queens Blvd,40729846,-73861604
ESTACAO DE METRO,63rd Drive-Rego Park,Queens Blvd,40729846,-73861604
ESTACAO DE METRO,63rd Drive-Rego Park,Queens Blvd,40729846,-73861604
ESTACAO DE METRO,Jackson Heights-Roosevelt Ave,Broadway,40746644,-73891338
ESTACAO DE METRO,Jackson Heights-Roosevelt Ave,Broadway,40746644,-73891338
ESTACAO DE METRO,Jackson Heights-Roosevelt Ave,Roosevelt Av,40746644,-73891338
ESTACAO DE METRO,Long Island City-Court Square,45th Ave,40746554,-73943832
ESTACAO DE METRO,Long Island City-Court Square,Jackson Ave,40746554,-73943832
ESTACAO DE METRO,207th St,207th St,40864614,-73918819
ESTACAO DE METRO,96th St,95th St,40793919,-73972323
ESTACAO DE METRO,72nd St,72nd St,40778453,-7398197
ESTACAO DE METRO,59th St-Columbus Circle,59th St,40768247,-73981929
ESTACAO DE METRO,59th St-Columbus Circle,59th St,40768247,-73981929
ESTACAO DE METRO,Hoyt St,Fulton St,40690545,-73985065
ESTACAO DE METRO,59th St,60th St,40762526,-73967967
ESTACAO DE METRO,Canal St,Canal St,40718803,-74000193
ESTACAO DE METRO,Canal St,Canal St,40718803,-74000193
ESTACAO DE METRO,Canal St,Canal St,40718803,-74000193
ESTACAO DE METRO,Fulton St,Fulton St,40710368,-74009509
ESTACAO DE METRO,Fulton St,Fulton St,40710368,-74009509
ESTACAO DE METRO,Fulton St,Fulton St,40710368,-74009509
